ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Unnamed_Column_11,Unnamed_Column_12
13512855,JH327210,06/29/2024 09:00:00 PM,010XX W ARDMORE AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,2022,020
13511947,JH326012,06/29/2024 09:32:00 AM,079XX S KIMBARK AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESIDENCE,True,True,0411,004
13512919,JH327344,06/29/2024 09:30:00 PM,039XX W OGDEN AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,False,False,1013,010
13513595,JH328159,06/30/2024 10:36:00 PM,032XX N CLARK ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,False,1924,019
13511186,JH325436,06/27/2024 03:30:00 PM,075XX S WESTERN AVE,0810,THEFT,OVER $500,STREET,False,False,0835,008
13512153,JH326464,06/29/2024 03:13:00 PM,057XX S ARCHER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER (SPECIFY),False,False,0814,008
13512332,JH326753,06/29/2024 06:30:00 PM,042XX S PRINCETON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,0925,009
13511914,JH326178,06/29/2024 12:15:00 PM,024XX N PARKSIDE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,True,2515,025
13511911,JH326181,06/28/2024 06:37:00 AM,024XX N KEDZIE BLVD,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,1414,014
13513238,JH327786,06/28/2024 07:30:00 AM,075XX S WINCHESTER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0611,006
13510459,JH324405,06/28/2024 12:36:00 AM,009XX N LARAMIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,1531,015
13510263,JH324197,06/27/2024 07:30:00 PM,019XX W IRVING PARK RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1912,019
13511496,JH325535,06/28/2024 07:32:00 PM,108XX S EBERHART AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,RESIDENCE - PORCH / HALLWAY,True,False,0513,005
13512826,JH327316,06/30/2024 03:49:00 AM,040XX N SAWYER AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE - GARAGE,False,False,1724,017
13512306,JH326589,06/29/2024 03:49:00 PM,001XX S HALSTED ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1232,012
13513095,JH327539,06/30/2024 01:08:00 PM,084XX S WABASH AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,False,False,0632,006
13512629,JH326958,06/29/2024 10:45:00 PM,008XX W 60TH ST,0810,THEFT,OVER $500,STREET,False,False,0712,007
13513203,JH327790,06/29/2024 05:30:00 AM,014XX W RANDOLPH ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1224,012
13515084,JH329723,06/30/2024 12:00:00 AM,121XX S INDIANA AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,0532,005
13511887,JH326070,06/29/2024 02:00:00 AM,020XX E 93RD ST,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,0413,004
13512090,JH326429,06/29/2024 03:40:00 PM,046XX N ELSTON AVE,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,False,False,1722,017
13511804,JH326069,06/28/2024 09:00:00 PM,014XX S HALSTED ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1232,012
13515514,JH330534,06/28/2024 02:20:00 AM,014XX N KINGSBURY ST,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,1822,018
13512778,JH327221,06/30/2024 06:40:00 AM,032XX W BEACH AVE,0810,THEFT,OVER $500,STREET,False,False,1422,014
13513939,JH328593,06/30/2024 10:00:00 AM,096XX S HALSTED ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,2223,022
13512775,JH326209,06/29/2024 03:00:00 AM,071XX S RIDGEWAY AVE,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,RESIDENCE,False,True,0833,008
13512558,JH324353,06/27/2024 11:43:00 PM,041XX S CAMPBELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0921,009
13512394,JH326648,06/29/2024 06:21:00 PM,015XX S FAIRFIELD AVE,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",HOSPITAL BUILDING / GROUNDS,False,False,1023,010
13512273,JH326528,06/29/2024 04:40:00 PM,006XX W WAVELAND AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,GROCERY FOOD STORE,False,True,1925,019
13521265,JH337107,06/28/2024 09:00:00 PM,044XX N KILBOURN AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,1722,017
13513562,JH328052,06/30/2024 08:05:00 PM,048XX S MARSHFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0931,009
13511672,JH325860,06/28/2024 09:00:00 PM,006XX E 103RD PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0512,005
13513341,JH327681,06/30/2024 02:46:00 PM,008XX W NEWPORT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1924,019
13511742,JH325993,06/29/2024 02:00:00 AM,0000X E MONROE ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0112,001
13513320,JH327963,06/30/2024 06:52:00 PM,041XX W WASHINGTON BLVD,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,1114,011
13510133,JH324129,06/27/2024 07:30:00 PM,053XX N NATCHEZ AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,1613,016
13514008,JH327264,06/30/2024 04:18:00 AM,002XX W CERMAK RD,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,0914,009
13512183,JH326450,06/29/2024 03:50:00 PM,002XX S LARAMIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,False,1522,015
13511658,JH324798,06/28/2024 11:01:00 AM,023XX S WENTWORTH AVE,0460,BATTERY,SIMPLE,RESTAURANT,False,False,0914,009
13513447,JH328025,06/30/2024 08:23:00 PM,051XX W MONTROSE AVE,0460,BATTERY,SIMPLE,SIDEWALK,True,False,1624,016
13512769,JH327225,06/29/2024 10:30:00 PM,008XX W WELLINGTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1933,019
13514528,JH328759,06/28/2024 07:25:00 PM,002XX E OHIO ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,1834,018
13514631,JH329042,06/27/2024 07:00:00 PM,012XX S SAWYER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,1022,010
13510070,JH323871,06/27/2024 04:30:00 PM,038XX S WELLS ST,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,CHA APARTMENT,False,True,0915,009
13514086,JH325923,06/29/2024 08:26:00 AM,016XX W 83RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0614,006
13511899,JH326155,06/29/2024 01:55:00 AM,044XX W JACKSON BLVD,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,VACANT LOT / LAND,False,False,1113,011
13510533,JH324465,06/28/2024 02:35:00 AM,027XX W COYLE AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,2411,024
13510386,JH324329,06/27/2024 09:30:00 PM,043XX W THOMAS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,False,False,1111,011
13517651,JH332895,06/30/2024 10:00:00 AM,017XX N CICERO AVE,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2533,025
13511170,JH325359,06/27/2024 06:00:00 PM,067XX S CLYDE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,0331,003
13517010,JH331971,07/01/2024 12:00:00 AM,096XX S HAMILTON AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,2213,022
13511338,JH325516,06/28/2024 02:17:00 PM,057XX S ABERDEEN ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,False,False,0712,007
13521231,JH337129,06/30/2024 12:00:00 AM,061XX N CLAREMONT AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,False,True,2413,024
13513066,JH327320,06/30/2024 09:11:00 AM,049XX W FULTON ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,1532,015
13510948,JH325067,06/27/2024 10:00:00 PM,001XX W POLK ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,0123,001
13511376,JH325090,06/28/2024 02:45:00 PM,002XX E GRAND AVE,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,1834,018
13516941,JH331526,06/29/2024 10:30:00 AM,054XX N SHERIDAN RD,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),False,False,2023,020
13510703,JH324557,06/28/2024 07:04:00 AM,034XX W ROOSEVELT RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1021,010
13512564,JH326913,06/29/2024 10:38:00 PM,021XX W 68TH PL,0460,BATTERY,SIMPLE,STREET,False,False,0726,007
13511547,JH325625,06/28/2024 09:30:00 PM,022XX W WELLINGTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1931,019
13513799,JH325882,06/28/2024 06:00:00 PM,105XX S WESTERN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2211,022
13511777,JH325989,06/29/2024 08:30:00 AM,051XX S CALUMET AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,0231,002
13511370,JH325498,06/28/2024 11:30:00 AM,050XX W CONGRESS PKWY,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1533,015
13513154,JH327520,06/30/2024 04:00:00 AM,091XX S LAFAYETTE AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,0634,006
13512188,JH326581,06/29/2024 04:30:00 PM,011XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1824,018
13510597,JH324464,06/28/2024 03:16:00 AM,003XX W 31ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CAR WASH,False,False,0915,009
13512282,JH326544,06/29/2024 05:00:00 PM,023XX S KEDZIE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,1024,010
13510776,JH324690,06/28/2024 12:30:00 AM,068XX S PERRY AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,0722,007
13512591,JH326980,06/30/2024 12:37:00 AM,042XX W CERMAK RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1012,010
13513255,JH327839,06/30/2024 04:16:00 PM,003XX S PLYMOUTH CT,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,True,False,0113,001
13510977,JH325085,06/27/2024 11:17:00 PM,077XX S MERRILL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0414,004
13511421,JH324440,06/28/2024 02:10:00 AM,117XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0522,005
13514506,JH328112,06/30/2024 09:20:00 PM,011XX N HARDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1112,011
13511642,JH325801,06/29/2024 03:00:00 AM,015XX S KOLIN AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1012,010
13511825,JH325986,06/28/2024 11:00:00 PM,063XX S KEATING AVE,4386,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,RESIDENCE,False,True,0813,008
13512001,JH325848,06/29/2024 06:03:00 AM,041XX N ASHLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1912,019
13516303,JH324514,06/28/2024 06:25:00 AM,065XX N SEELEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2412,024
13510382,JH324304,06/27/2024 09:53:00 PM,121XX S ADA ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,0524,005
13512888,JH327326,06/30/2024 01:00:00 AM,008XX W ADDISON ST,0820,THEFT,$500 AND UNDER,GAS STATION,False,False,1924,019
13510317,JH324264,06/27/2024 09:35:00 PM,052XX N BROADWAY,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,2023,020
13521960,JH337028,06/30/2024 12:38:00 AM,043XX W THOMAS ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1111,011
13512032,JH326238,06/29/2024 11:24:00 AM,023XX W MONTANA ST,4310,OTHER OFFENSE,POSSESSION OF BURGLARY TOOLS,STREET,True,False,1432,014
13511395,JH325304,06/28/2024 05:22:00 PM,041XX W IRVING PARK RD,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA TRAIN,True,False,1732,017
13516939,JH331270,06/29/2024 12:00:00 AM,028XX S KEELER AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1031,010
13511025,JH325099,06/28/2024 02:20:00 PM,003XX W SWANN ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,True,True,0925,009
13516039,JH329971,06/29/2024 09:00:00 AM,023XX S WHIPPLE ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,False,True,1033,010
13511073,JH325215,06/28/2024 03:45:00 PM,059XX N KENMORE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2022,020
13512103,JH326391,06/29/2024 12:05:00 AM,021XX N NEENAH AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,2512,025
13510093,JH323853,06/27/2024 03:49:00 PM,010XX W NORTH AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1811,018
13511799,JH326074,06/29/2024 10:54:00 AM,049XX W GEORGE ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,2521,025
13512895,JH327387,06/30/2024 02:00:00 AM,016XX W ROSCOE ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,1922,019
13510378,JH324320,06/27/2024 11:04:00 PM,010XX N STATE ST,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,1824,018
13512393,JH325802,06/29/2024 05:00:00 AM,0000X W 108TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,0513,005
13512360,JH325951,06/28/2024 02:25:00 PM,073XX S KIMBARK AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,0324,003
13513479,JH327739,06/30/2024 04:00:00 PM,023XX W CHICAGO AVE,0460,BATTERY,SIMPLE,RESTAURANT,False,False,1212,012
13516368,JH331418,06/28/2024 06:00:00 PM,031XX W DIVERSEY AVE,0810,THEFT,OVER $500,STREET,False,False,1411,014
13513459,JH327918,06/30/2024 06:00:00 PM,032XX N CLARK ST,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,SIDEWALK,True,False,1924,019
13510491,JH324415,06/28/2024 01:00:00 AM,076XX S STEWART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0621,006
13511784,JH326026,06/29/2024 03:00:00 AM,102XX S AVENUE H,0460,BATTERY,SIMPLE,SIDEWALK,False,True,0432,004
13512286,JH326604,06/28/2024 12:30:00 AM,044XX N HAMLIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1723,017
13510325,JH324180,06/27/2024 07:50:00 PM,001XX W ELM ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1824,018
13512526,JH326866,06/29/2024 10:02:00 PM,024XX W WASHINGTON BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1222,012
13511532,JH325733,06/28/2024 09:40:00 AM,045XX N KIMBALL AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,1724,017
13510025,JH323725,06/27/2024 02:02:00 PM,066XX S DAMEN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,0726,007
13516689,JH331967,06/29/2024 03:00:00 AM,075XX N WOLCOTT AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2424,024
13511578,JH325713,06/28/2024 05:30:00 PM,029XX N MULLIGAN AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,2511,025
13511060,JH325242,06/28/2024 04:20:00 PM,047XX N CENTRAL PARK AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,ALLEY,False,False,1723,017
13512682,JH327091,06/30/2024 12:54:00 AM,054XX W BELMONT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,False,2514,025
13512049,JH325486,06/28/2024 07:00:00 PM,043XX W LEXINGTON ST,1753,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,False,True,1131,011
13511345,JH325445,06/28/2024 07:38:00 PM,020XX W CERMAK RD,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,True,False,1234,012
13513080,JH327242,06/30/2024 06:00:00 AM,001XX N LONG AVE,0650,BURGLARY,HOME INVASION,APARTMENT,False,True,1523,015
13512632,JH326977,06/29/2024 11:41:00 PM,024XX N MANGO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,2515,025
13514453,JH324273,06/27/2024 09:45:00 PM,100XX S WESTERN AVE,0860,THEFT,RETAIL THEFT,TAVERN / LIQUOR STORE,False,False,2211,022
13511781,JH325910,06/28/2024 04:00:00 PM,045XX S LAKE PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0222,002
13510155,JH323917,06/27/2024 04:50:00 PM,013XX E 75TH ST,501A,OTHER OFFENSE,ANIMAL ABUSE / NEGLECT,APARTMENT,False,False,0411,004
13510609,JH324534,06/28/2024 04:00:00 AM,009XX N CENTRAL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1511,015
13512811,JH326855,06/29/2024 09:20:00 PM,121XX S PERRY AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,0523,005
13513550,JH328074,06/30/2024 09:07:00 PM,044XX W MONROE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1113,011
13519287,JH334474,06/28/2024 06:05:00 AM,007XX W WRIGHTWOOD AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1935,019
13516305,JH331344,06/30/2024 01:00:00 AM,022XX W CERMAK RD,0820,THEFT,$500 AND UNDER,CTA TRAIN,False,False,1234,012
13513561,JH328133,06/30/2024 10:50:00 PM,026XX W 36TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,0911,009
13513589,JH328143,06/30/2024 10:20:00 PM,024XX N CALIFORNIA AVE,0460,BATTERY,SIMPLE,STREET,False,False,1431,014
13512309,JH326373,06/29/2024 01:42:00 PM,011XX S LAFLIN ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CHA PARKING LOT / GROUNDS,False,True,1231,012
13512120,JH326518,06/29/2024 11:00:00 AM,035XX N RECREATION DR,1320,CRIMINAL DAMAGE,TO VEHICLE,PARK PROPERTY,False,False,1925,019
13511901,JH326082,06/29/2024 10:50:00 AM,006XX N KEDZIE AVE,0560,ASSAULT,SIMPLE,STREET,False,False,1121,011
13518289,JH333782,06/28/2024 09:00:00 AM,057XX N BROADWAY,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BANK,False,False,2022,020
13510092,JH324160,06/27/2024 06:00:00 PM,013XX S KOLIN AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1011,010
13512361,JH326211,06/29/2024 01:45:00 AM,034XX N HALSTED ST,0870,THEFT,POCKET-PICKING,BAR OR TAVERN,False,False,1924,019
13513006,JH327530,06/30/2024 11:30:00 AM,042XX W HADDON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1111,011
13513150,JH327736,06/30/2024 04:00:00 PM,038XX W HIRSCH ST,0890,THEFT,FROM BUILDING,APARTMENT,False,False,2535,025
13513207,JH327792,06/29/2024 01:50:00 PM,0000X S WABASH AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,0112,001
13510003,JH323819,06/27/2024 03:57:00 PM,002XX N KARLOV AVE,2027,NARCOTICS,POSSESS - CRACK,SIDEWALK,True,False,1114,011
13512587,JH326990,06/30/2024 12:31:00 AM,020XX W 80TH ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,0611,006
13512546,JH326746,06/29/2024 07:50:00 PM,013XX N BELL AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,False,False,1424,014
13512234,JH326633,06/29/2024 05:12:00 PM,005XX N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,1834,018
13513397,JH327152,06/29/2024 05:30:00 AM,005XX W 65TH PL,0820,THEFT,$500 AND UNDER,STREET,False,False,0722,007
13519103,JH334891,07/01/2024 12:00:00 AM,091XX S NORMAL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2223,022
13512733,JH327162,06/30/2024 04:30:00 AM,001XX W HUBBARD ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1831,018
13512182,JH326438,06/29/2024 03:45:00 PM,041XX W IRVING PARK RD,0560,ASSAULT,SIMPLE,CTA TRAIN,True,False,1732,017
13510773,JH324795,06/28/2024 09:30:00 AM,046XX N MONTICELLO AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER (SPECIFY),False,False,1723,017
13512659,JH327044,06/30/2024 02:03:00 AM,084XX S KEDZIE AVE,0460,BATTERY,SIMPLE,STREET,False,False,0835,008
13513477,JH327894,06/30/2024 06:32:00 PM,018XX S PEORIA ST,4389,OTHER OFFENSE,VIOLATION GPS MONITORING DEVICE,APARTMENT,False,True,1235,012
13513308,JH327949,06/30/2024 04:00:00 PM,0000X E SUPERIOR ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1834,018
13511570,JH325759,06/29/2024 01:47:00 AM,128XX S GREEN ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0523,005
13510969,JH325109,06/28/2024 07:15:00 AM,016XX N CLARK ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1814,018
13513393,JH327659,06/30/2024 01:30:00 PM,002XX W JACKSON BLVD,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,0122,001
13520951,JH336834,06/28/2024 11:30:00 AM,018XX W BARRY AVE,0810,THEFT,OVER $500,VEHICLE - COMMERCIAL,False,False,1931,019
13512959,JH327448,06/30/2024 11:30:00 AM,022XX S ALBANY AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1033,010
13511982,JH326104,06/29/2024 11:25:00 AM,011XX N CAMPBELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1211,012
13511949,JH325955,06/28/2024 08:52:00 PM,002XX E 132ND ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,0533,005
13513370,JH327922,06/30/2024 06:50:00 PM,060XX S COTTAGE GROVE AVE,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,False,False,0313,003
13510877,JH324245,06/27/2024 08:39:00 PM,019XX E 72ND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0333,003
13509927,JH323929,06/27/2024 02:00:00 PM,018XX W MONROE ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,1223,012
13512231,JH326617,06/29/2024 10:30:00 AM,005XX W MONTROSE DR,0820,THEFT,$500 AND UNDER,STREET,False,False,1915,019
13510830,JH324862,06/28/2024 09:15:00 AM,026XX S CALIFORNIA AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",GOVERNMENT BUILDING / PROPERTY,True,False,1033,010
13513888,JH328527,06/30/2024 10:30:00 PM,013XX W MADISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,False,1224,012
13512645,JH326923,06/29/2024 10:37:00 PM,046XX W MADISON ST,031A,ROBBERY,ARMED - HANDGUN,VEHICLE NON-COMMERCIAL,False,True,1113,011
13513676,JH327074,06/30/2024 02:11:00 AM,060XX S INDIANA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,0311,003
13512927,JH326248,06/29/2024 01:45:00 AM,042XX S MOZART ST,0460,BATTERY,SIMPLE,RESIDENCE - PORCH / HALLWAY,False,False,0921,009
13511782,JH325984,06/28/2024 09:45:00 AM,016XX W MADISON ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1224,012
13518030,JH332724,06/29/2024 01:42:00 PM,046XX S WOODLAWN AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),False,False,0222,002
13511000,JH325088,06/27/2024 11:00:00 PM,001XX S STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,0112,001
13510044,JH323933,06/27/2024 05:00:00 PM,011XX W WINONA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2033,020
13514310,JH323865,06/27/2024 03:45:00 PM,060XX S RHODES AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,STREET,False,True,0313,003
13512841,JH327273,06/29/2024 08:00:00 PM,010XX N MARSHFIELD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1213,012
13512367,JH326559,06/29/2024 06:00:00 AM,016XX W OGDEN AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1224,012
13510476,JH324414,06/28/2024 12:30:00 AM,044XX N HAMLIN AVE,0460,BATTERY,SIMPLE,APARTMENT,True,False,1723,017
13510698,JH324609,06/27/2024 04:53:00 PM,016XX W DIVISION ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,False,False,1213,012
13510967,JH324930,06/28/2024 01:13:00 PM,002XX S STATE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,CTA TRAIN,True,False,0113,001
13510880,JH324298,06/27/2024 09:57:00 PM,052XX N RESERVE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,False,True,1614,016
