ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,Unnamed_Column_24,Unnamed_Column_25
02/22/2012,59,44,32,33,28,41,76,156,145,175,179,223,227,207,254,249,265,291,267,210,165,144,122,85
01/19/2012,6,12,4,1,3,18,80,138,608,302,381,182,275,177,160,172,165,267,175,105,63,94,45,19
02/17/2012,62,38,23,13,32,62,165,326,424,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/2012,78,53,47,37,60,112,324,852,"1,048",478,313,329,332,358,435,408,538,493,453,277,228,220,201,120
01/09/2012,99,57,47,47,98,283,677,"1,155","1,124",782,724,730,776,733,983,960,842,760,645,552,436,347,253,215
01/10/2012,15,12,6,2,7,20,23,85,219,106,86,97,106,127,136,211,142,152,145,94,87,60,38,23
02/03/2012,81,36,21,17,31,69,136,314,348,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/30/2012,96,66,81,71,128,211,322,402,418,388,444,479,493,517,485,630,678,726,563,388,283,180,184,128
61,15047,CLOVE RD,NECKAR AVE,WESER AVE,SB,01/09/2012,56,33,26,16,21,72,155,427,420,335,305,300,317,296,415,384,343,375
02/11/2012,191,137,89,46,66,71,96,122,215,299,425,390,477,371,422,408,458,440,425,372,341,284,246,227
01/30/2012,56,38,26,15,30,32,71,193,190,172,117,150,144,157,134,212,238,184,163,136,117,109,82,54
02/03/2012,94,65,44,65,70,102,238,378,380,296,324,339,315,358,354,388,413,428,389,386,351,274,260,218
01/18/2012,42,27,21,11,14,29,103,387,498,264,210,264,308,294,390,575,426,364,363,253,264,151,107,75
02/14/2012,112,71,28,48,36,47,121,225,320,344,319,349,328,354,366,464,489,494,509,398,362,260,226,156
02/13/2012,73,45,25,26,60,140,357,533,509,399,349,389,,,,,,,,,,,,
02/17/2012,39,31,20,17,15,32,107,218,274,184,221,245,260,233,272,301,287,298,267,225,165,131,71,72
01/19/2012,83,54,30,29,54,155,280,488,455,309,219,240,257,264,298,365,327,315,339,294,267,243,210,165
01/23/2012,112,93,77,85,110,296,529,647,614,556,444,430,434,436,460,528,469,418,405,274,229,198,185,153
01/09/2012,48,21,16,14,15,40,95,220,252,186,174,163,176,183,227,229,215,209,157,123,73,51,46,48
01/31/2012,16,11,11,10,15,14,46,134,241,90,105,82,90,90,106,163,180,156,125,105,67,59,51,56
01/12/2012,89,54,31,30,26,58,139,363,355,269,257,254,262,336,407,502,467,520,468,407,322,264,186,182
02/16/2012,77,61,33,19,47,70,179,356,380,356,408,434,340,339,378,409,443,459,437,425,337,272,187,141
01/31/2012,111,65,56,70,122,192,348,423,438,395,400,405,441,452,525,593,664,708,599,376,323,215,154,158
01/11/2012,48,41,32,20,62,154,306,304,361,252,222,217,224,243,270,271,306,271,243,147,144,147,106,73
02/10/2012,55,33,32,21,18,58,136,217,265,221,243,253,240,232,257,263,224,282,282,288,203,187,155,138
01/14/2012,158,94,69,51,42,58,91,155,277,360,452,521,,,,,,,,,,,,
01/11/2012,14,11,7,3,5,22,19,90,187,77,87,122,110,132,143,212,145,136,139,113,80,64,28,18
02/02/2012,112,83,81,54,68,64,129,341,477,526,443,494,401,427,396,451,447,432,420,385,318,260,217,206
02/03/2012,49,42,23,29,21,33,70,163,207,165,132,134,148,189,163,195,248,193,154,129,116,132,91,80
01/10/2012,30,23,10,8,17,32,101,302,261,259,204,218,253,244,331,280,384,370,322,252,184,146,85,63
02/10/2012,103,59,26,20,28,58,123,279,438,328,275,286,346,350,400,500,497,540,549,404,327,346,247,199
57,15047,CLOVE RD,NECKAR AVE,WESER AVE,NB,01/11/2012,71,34,25,17,16,54,148,328,358,279,244,281,291,309,327,332,342,315
01/18/2012,28,18,18,6,8,23,38,112,158,114,126,126,135,157,158,221,219,235,246,177,96,110,83,47
01/31/2012,89,54,30,37,36,97,206,227,356,281,264,273,296,297,369,388,270,370,323,301,243,227,182,146
01/14/2012,18,19,12,6,7,16,18,27,55,73,93,104,,,,,,,,,,,,
01/10/2012,118,61,43,44,88,299,724,"1,184","1,214",860,815,782,733,772,873,889,795,738,609,635,495,354,323,206
01/20/2012,115,62,39,28,21,54,183,923,555,400,411,460,522,615,801,789,861,871,725,607,433,416,341,258
01/24/2012,35,35,17,14,21,25,75,204,250,186,169,231,208,173,201,271,216,242,257,172,108,85,77,40
02/10/2012,89,45,42,17,25,42,91,239,352,221,183,200,202,184,271,387,466,492,315,370,238,226,188,173
01/26/2012,84,53,31,26,35,50,186,338,415,305,351,331,368,277,358,341,338,271,311,273,216,205,177,178
02/16/2012,38,37,13,12,20,67,145,187,267,205,223,211,221,234,246,274,293,311,239,196,180,100,84,50
01/09/2012,14,10,9,7,7,18,62,194,144,93,90,107,82,81,130,108,122,104,88,69,59,50,31,22
01/30/2012,217,157,121,147,352,880,"1,651","2,140","2,013","1,687","1,359","1,374","1,318","1,392","1,398","1,477","1,435","1,537","1,326","1,004",883,773,676,501
01/12/2012,129,142,80,61,56,74,132,227,300,230,205,226,276,269,247,267,240,229,242,213,232,222,154,200
11,15540,BEACH STREET,UNION PLACE,VAN DUZER STREET,SB,01/13/2012,39,22,8,6,16,30,77,147,187,155,156,159,155,145,197,181,152,159
01/13/2012,101,70,48,41,68,151,468,"1,007",988,664,596,711,772,864,902,810,844,900,825,765,615,555,366,282
01/25/2012,131,73,74,31,46,70,143,345,424,316,438,484,494,506,631,647,780,804,692,514,378,324,215,169
02/08/2012,1,2,4,3,1,1,6,11,19,16,12,7,5,11,14,14,15,16,21,12,9,5,9,4
02/01/2012,16,10,11,18,51,73,88,86,80,57,67,50,71,116,97,85,108,99,70,70,46,28,38,12
01/24/2012,43,31,25,26,32,54,79,188,177,220,211,206,228,222,214,227,224,245,199,180,128,111,61,51
01/12/2012,87,23,30,19,31,60,153,223,246,230,241,237,228,172,250,281,343,405,354,262,236,197,155,156
02/07/2012,3,2,2,0,1,9,76,658,"1,009",503,304,154,153,193,249,354,312,269,287,182,87,57,60,43
01/18/2012,89,68,33,24,34,70,151,263,330,209,210,220,180,293,292,273,269,270,241,240,211,189,154,111
02/07/2012,102,48,35,21,31,49,112,286,423,298,304,290,302,317,380,458,454,527,433,348,287,235,164,119
02/01/2012,126,98,78,53,75,73,158,299,317,247,259,281,246,250,330,340,388,395,361,335,293,221,192,183
01/18/2012,44,28,20,16,14,25,104,510,664,253,241,284,305,307,479,447,387,463,371,304,238,229,196,73
01/11/2012,135,64,35,20,27,78,293,649,590,440,509,529,540,596,751,788,739,743,733,622,437,342,307,212
02/01/2012,38,25,8,10,10,10,51,98,122,122,104,112,128,161,164,206,183,186,149,119,130,113,74,52
02/10/2012,44,20,18,21,13,44,94,228,259,163,77,0,,,,,,,,,,,,
01/30/2012,171,125,83,61,110,172,302,622,882,942,791,798,821,838,940,986,926,970,812,654,485,407,379,255
01/27/2012,30,21,18,9,10,31,96,186,231,151,191,243,222,209,240,269,242,226,236,164,130,125,70,46
01/18/2012,135,71,30,41,37,99,182,291,341,244,176,187,189,233,313,388,391,410,461,348,314,288,210,195
01/12/2012,63,39,23,18,51,168,180,394,453,305,297,304,352,379,466,576,457,492,470,465,355,258,160,151
01/31/2012,127,88,67,55,81,98,245,537,581,529,466,472,443,424,500,566,518,555,519,418,395,362,279,223
01/27/2012,54,42,17,27,39,87,178,232,211,228,197,242,221,239,291,270,358,378,304,241,180,139,128,119
02/01/2012,136,89,77,51,46,67,135,356,476,502,413,382,400,438,425,447,459,412,373,299,223,207,178,159
02/04/2012,10,6,6,6,4,4,4,0,8,7,10,17,9,10,17,16,16,15,15,14,9,14,18,7
01/31/2012,122,62,50,34,61,89,214,295,353,375,321,377,480,495,517,672,734,787,798,573,422,292,192,159
02/15/2012,83,52,37,27,40,55,114,303,365,259,261,250,264,259,313,357,373,362,331,297,260,196,130,119
02/17/2012,25,16,6,15,16,38,111,242,373,211,184,198,136,0,0,0,0,0,0,0,0,0,0,0
55,15047,CLOVE RD,NECKAR AVE,WESER AVE,NB,01/09/2012,57,19,26,23,42,71,211,346,363,262,296,271,316,324,347,362,320,331
01/25/2012,47,28,29,28,28,90,131,138,136,130,130,156,120,158,164,243,269,264,243,154,123,99,64,64
01/20/2012,89,43,34,34,32,63,156,339,366,345,133,0,0,0,0,0,0,0,0,0,0,0,0,0
01/27/2012,120,55,45,44,80,166,294,521,489,359,386,399,351,420,494,520,501,508,461,445,378,298,304,252
01/19/2012,32,20,20,10,20,31,64,160,170,124,94,139,117,132,155,170,207,210,167,132,135,98,83,50
02/08/2012,72,49,19,21,32,59,129,350,384,231,160,145,188,164,188,269,313,344,321,244,188,161,137,92
02/10/2012,30,5,1,3,0,29,142,527,645,296,185,183,20,0,0,0,0,0,0,0,0,0,0,0
02/03/2012,182,116,80,58,74,166,363,547,677,624,608,577,676,713,369,0,0,0,0,0,0,0,0,0
02/16/2012,75,24,21,29,37,49,243,408,473,370,329,359,326,332,337,368,365,406,415,377,319,247,163,118
02/14/2012,85,57,23,26,68,35,100,212,310,245,240,256,247,286,266,324,420,395,388,352,245,190,171,150
02/15/2012,85,65,34,32,34,40,108,243,225,191,201,241,242,254,299,345,297,176,363,303,217,193,156,109
01/30/2012,37,31,39,40,53,135,219,237,201,105,113,104,117,122,111,115,141,150,139,153,96,81,64,77
01/10/2012,95,41,29,28,27,67,165,199,290,247,232,210,254,155,240,304,306,290,322,198,211,198,188,141
02/07/2012,133,75,40,41,69,194,623,"1,575","1,479",955,660,616,630,651,710,743,779,827,844,638,477,386,279,213
3,15540,BEACH STREET,UNION PLACE,VAN DUZER STREET,NB,01/11/2012,27,14,6,5,12,16,34,75,69,71,67,70,90,89,115,115,130,143
01/10/2012,18,16,5,9,16,59,77,169,170,95,99,109,107,117,151,158,131,140,151,131,79,44,38,23
01/20/2012,17,26,23,8,10,14,34,58,110,79,63,74,77,99,107,118,114,136,134,139,97,79,72,44
02/05/2012,52,11,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
02/02/2012,47,29,24,20,28,46,69,189,205,129,136,141,157,129,197,217,258,193,215,182,145,139,93,73
02/19/2012,100,99,53,50,50,37,35,38,55,53,59,92,,,,,,,,,,,,
01/10/2012,118,76,34,31,37,97,289,679,611,484,481,510,546,592,714,734,780,776,710,563,462,356,275,207
02/05/2012,33,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
02/11/2012,158,112,76,49,51,73,135,175,318,374,452,491,548,519,565,522,529,469,511,450,316,309,273,220
02/01/2012,64,36,16,15,17,32,58,167,217,139,156,143,158,151,155,229,269,282,279,231,207,175,136,77
01/10/2012,67,26,19,15,29,88,202,396,374,290,238,244,267,256,282,361,313,321,277,266,227,170,137,109
02/03/2012,110,58,60,45,71,149,443,791,673,527,434,400,441,434,478,514,521,623,631,523,413,386,321,279
01/27/2012,118,88,52,45,77,65,92,271,329,271,248,331,277,343,406,437,548,583,567,460,393,310,245,214
02/15/2012,133,83,66,34,56,131,413,"1,129","1,178",961,812,818,891,825,"1,113","1,101",934,946,818,708,513,410,326,191
18,12809,LITTLE CLOVE ROAD,NORTHERN BOULEVARD,BRISTOL AVENUE,EB,01/14/2012,32,31,17,20,9,14,23,50,70,105,127,97,,,,,,
01/17/2012,36,18,6,4,7,18,47,123,189,158,130,133,141,166,179,190,195,237,224,193,107,112,85,52
02/16/2012,102,60,47,46,33,29,63,137,270,296,221,192,221,231,208,269,307,268,303,242,221,175,156,151
01/21/2012,155,92,79,59,42,50,130,171,55,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/10/2012,106,67,28,35,35,61,174,449,696,535,396,403,236,0,0,0,0,0,0,0,0,0,0,0
02/18/2012,74,39,37,24,50,80,151,289,404,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/25/2012,160,108,109,92,135,269,418,661,638,575,494,555,662,673,717,796,705,816,746,549,505,356,313,213
02/14/2012,75,56,37,40,94,309,685,973,720,576,527,537,566,536,550,610,589,581,541,456,379,283,239,163
02/15/2012,266,205,121,85,99,173,529,973,932,824,716,730,829,788,921,889,874,883,840,735,616,467,424,307
01/10/2012,186,117,84,57,62,88,192,350,581,486,391,413,366,424,481,591,639,663,584,493,407,337,251,244
01/10/2012,47,21,21,21,27,48,163,405,377,225,219,290,297,283,303,401,397,402,365,318,241,138,104,95
01/21/2012,193,99,77,40,63,120,311,725,881,719,767,746,798,820,994,"1,193","1,149","1,164",932,844,632,520,497,400
01/31/2012,20,14,12,5,9,14,14,85,84,71,68,43,59,58,68,108,167,165,109,93,69,77,48,36
01/14/2012,218,144,116,59,49,62,126,203,366,411,491,559,,,,,,,,,,,,
02/17/2012,53,38,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/31/2012,177,107,56,52,69,125,267,434,483,441,451,422,471,448,492,529,530,482,531,476,414,373,297,229
01/11/2012,78,44,22,32,20,57,137,247,311,295,240,288,302,274,331,439,415,415,323,256,218,181,151,97
01/11/2012,64,36,20,18,22,45,110,286,340,256,221,213,248,264,301,287,323,281,276,254,202,177,126,112
01/25/2012,68,37,21,14,23,44,114,196,248,175,197,181,188,217,270,348,356,381,314,258,193,147,124,100
01/17/2012,40,17,8,7,13,45,63,126,177,128,100,109,130,109,160,185,207,204,178,128,107,115,77,53
01/14/2012,116,70,57,37,37,37,62,93,131,176,176,233,,,,,,,,,,,,
01/31/2012,67,41,35,29,46,58,120,194,210,188,160,137,176,208,201,263,220,243,191,197,157,134,111,92
01/13/2012,81,56,37,58,50,89,147,145,260,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/13/2012,49,39,46,35,65,170,269,339,340,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/2012,79,43,48,23,27,41,118,289,333,209,174,201,235,238,309,431,460,446,354,279,230,177,136,108
01/13/2012,24,16,4,8,6,21,70,230,292,177,153,202,201,191,239,423,275,319,250,194,119,213,77,61
02/14/2012,24,10,16,13,10,17,60,185,207,156,161,156,185,201,193,236,234,262,211,184,112,82,65,70
65,15047,CLOVE RD,NECKAR AVE,WESER AVE,SB,01/13/2012,59,44,30,27,26,66,157,412,458,259,279,315,300,337,395,402,352,419
02/02/2012,53,41,37,29,38,13,31,52,106,89,98,126,105,78,85,90,93,104,94,93,62,46,50,55
02/15/2012,25,19,12,10,12,29,93,143,170,155,142,133,138,181,220,220,264,252,222,141,127,81,59,44
02/17/2012,199,86,37,29,42,52,97,220,309,273,46,0,0,0,0,0,0,0,0,0,0,0,0,0
02/03/2012,141,77,58,51,70,109,212,344,350,391,444,473,,,,,,,,,,,,
01/11/2012,72,40,32,28,36,124,197,264,219,200,193,218,245,252,216,219,221,208,151,147,145,124,99,85
02/10/2012,100,81,41,46,39,69,150,310,434,360,335,404,428,412,453,513,554,560,516,432,412,313,304,229
01/11/2012,61,39,30,23,59,85,175,362,377,291,261,257,251,247,323,282,313,293,287,227,186,122,97,61
01/10/2012,61,64,39,29,46,68,157,231,287,306,228,229,189,266,241,281,313,304,238,243,174,161,132,99
02/10/2012,152,75,59,42,81,197,558,"1,485","1,395",880,684,219,0,0,0,0,0,0,0,0,0,0,0,0
01/20/2012,37,23,15,15,20,28,77,156,175,132,126,26,0,0,0,0,0,0,0,0,0,0,0,0
02/17/2012,105,59,59,43,50,67,134,310,460,312,298,406,315,325,344,449,450,476,425,345,354,250,266,189
02/01/2012,166,94,57,45,78,175,350,511,659,574,540,540,611,698,763,850,925,"1,019",928,744,641,512,316,259
02/01/2012,18,13,9,9,7,13,39,127,219,104,91,104,98,92,113,180,169,177,129,106,78,72,34,29
8,15540,BEACH STREET,UNION PLACE,VAN DUZER STREET,SB,01/10/2012,26,16,11,13,16,27,59,156,177,131,107,108,122,131,192,180,161,171
01/25/2012,42,29,20,15,17,24,95,165,233,222,228,260,306,285,291,344,336,331,285,230,176,148,114,71
02/16/2012,124,59,41,30,53,107,340,754,774,600,609,688,702,702,852,864,855,852,759,635,467,396,266,211
01/09/2012,60,48,33,47,119,354,433,553,643,435,402,424,472,445,450,527,514,498,507,439,319,237,186,117
02/05/2012,225,145,117,107,101,99,135,140,195,276,344,385,,,,,,,,,,,,
01/10/2012,64,24,27,15,35,99,146,161,268,248,181,184,210,185,192,175,214,216,196,158,129,155,83,86
02/04/2012,162,128,91,74,75,73,80,104,140,228,283,316,362,382,381,386,378,362,335,324,281,248,224,197
02/08/2012,73,54,26,22,16,42,95,234,339,208,172,165,157,194,272,335,365,424,396,315,227,183,166,103
02/03/2012,5,4,6,1,2,1,4,12,7,7,6,9,9,11,9,8,4,16,21,13,11,11,11,13
02/09/2012,94,50,43,14,37,62,172,462,715,521,441,391,431,444,461,578,640,662,561,489,383,279,261,171
01/13/2012,177,107,61,54,57,76,158,389,509,448,406,362,434,395,486,553,546,400,0,0,0,0,0,0
02/03/2012,88,61,49,40,30,45,76,142,302,244,286,313,267,322,310,311,421,305,349,301,226,206,151,155
02/08/2012,20,4,5,0,3,17,170,681,883,349,194,208,132,185,228,292,263,278,266,165,118,74,56,22
02/14/2012,98,41,32,36,48,107,220,362,398,307,382,401,412,454,400,528,454,420,426,427,324,230,153,100
01/18/2012,19,21,10,7,14,13,28,67,109,109,99,63,137,91,100,124,107,115,99,116,74,75,58,27
02/17/2012,54,22,33,14,29,42,95,219,312,261,257,238,246,282,302,315,318,370,267,240,80,38,30,19
01/10/2012,29,20,6,11,37,127,234,199,344,307,253,315,191,191,184,200,284,260,266,218,93,63,46,20
01/12/2012,69,64,28,33,32,38,98,305,349,235,172,183,213,216,272,433,468,392,325,261,211,206,149,112
02/04/2012,55,47,33,28,22,22,21,33,18,63,82,83,64,95,102,98,73,111,133,100,80,69,66,58
02/23/2012,58,37,27,23,37,52,79,122,162,156,202,211,230,204,246,258,269,299,298,219,188,156,108,78
21,12809,LITTLE CLOVE ROAD,NORTHERN BOULEVARD,BRISTOL AVENUE,WB,01/11/2012,19,12,6,9,5,18,33,185,173,146,139,160,158,190,278,424,336,308
02/14/2012,84,55,36,24,23,47,82,162,310,277,247,207,268,281,284,339,371,353,291,274,204,196,142,118
01/10/2012,18,6,7,6,10,21,55,188,182,104,49,74,83,87,107,115,106,99,89,75,54,48,47,24
01/10/2012,166,111,69,47,60,90,197,495,611,467,385,394,390,430,525,637,751,775,582,466,416,330,286,224
02/03/2012,541,300,225,210,281,478,939,"1,401","1,681","1,323","1,270","1,385","1,504","1,644","1,914","2,002",0,0,0,0,0,0,0,0
02/15/2012,60,15,12,5,13,14,21,77,226,318,210,95,87,92,110,114,183,140,150,141,153,123,75,42
02/15/2012,58,40,37,24,27,50,128,276,367,318,293,293,335,342,398,425,381,446,387,348,210,181,124,110
02/02/2012,148,100,68,73,92,148,291,637,795,871,830,728,781,709,880,893,988,"1,067",819,630,423,431,326,221
02/15/2012,43,24,11,0,7,18,44,114,188,109,92,101,140,121,207,293,305,373,247,186,153,122,86,51
02/25/2012,322,226,157,138,204,188,298,447,532,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/23/2012,195,162,124,114,166,405,522,664,610,462,395,395,436,482,517,548,531,552,464,367,278,269,293,259
02/02/2012,40,30,15,13,9,25,71,190,158,106,119,90,112,97,141,163,147,184,152,136,109,90,80,55
01/27/2012,131,113,122,138,223,514,621,749,772,660,540,616,617,622,610,707,698,726,622,600,468,410,350,279
01/26/2012,30,19,13,16,19,31,117,222,212,127,131,127,141,156,196,231,207,197,184,143,129,119,68,49
01/30/2012,119,64,54,53,61,106,217,468,615,453,383,380,427,457,454,577,624,592,435,351,268,206,149,141
01/18/2012,89,51,27,28,23,74,106,182,194,178,141,237,279,250,290,307,311,317,276,245,172,136,113,148
01/14/2012,102,89,55,48,53,34,55,99,175,242,330,371,,,,,,,,,,,,
01/19/2012,123,60,57,51,69,107,238,477,862,751,699,670,881,707,782,"1,129","1,156","1,277","1,012",477,266,205,202,171
01/22/2012,45,36,18,23,22,26,26,36,89,106,122,123,,,,,,,,,,,,
14,12809,LITTLE CLOVE ROAD,NORTHERN BOULEVARD,BRISTOL AVENUE,EB,01/10/2012,20,14,5,2,13,24,104,477,322,148,124,142,157,146,292,266,223,271
