ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
281190513,01/26/2024,490,"STOLEN PROPERTY 3,POSSESSION",232,POSSESSION OF STOLEN PROPERTY,PL 1654000,M,K,75,0,25-44,M,WHITE HISPANIC,1020327,176285,40.650466,-73.869986,POINT (-73.869986 40.650466)
281623747,02/03/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,Q,110,0,25-44,F,WHITE HISPANIC,1017325,209472,40.741569,-73.880641,POINT (-73.880641 40.741569)
280743205,01/18/2024,209,"BURGLARS TOOLS,UNCLASSIFIED",231,BURGLAR'S TOOLS,PL 1403500,M,M,13,0,25-44,M,WHITE HISPANIC,985689,208933,40.740151,-73.994805,POINT (-73.994805 40.740151)
281194272,01/27/2024,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,B,40,1,25-44,M,BLACK,1004368,237509,40.81856005891384,-73.92731612997096,POINT (-73.92731612997096 40.81856005891384)
279912811,01/04/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,34,0,25-44,M,WHITE HISPANIC,1003449,249367,40.85110887960849,-73.93060242247068,POINT (-73.93060242247068 40.85110887960849)
279985235,01/04/2024,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,110,0,25-44,M,WHITE,1023269,211917,40.748255,-73.859177,POINT (-73.859177 40.748255)
279884353,01/03/2024,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,M,24,0,18-24,M,BLACK,993950,228963,40.795121,-73.964965,POINT (-73.964965 40.795121)
281511538,02/01/2024,792,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,PL 26503BS,F,Q,105,0,<18,M,BLACK,1056736,206488,40.733142,-73.73845,POINT (-73.73845 40.733142)
281257640,01/28/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,77,0,25-44,F,BLACK,1005713,182792,40.6683724964266,-73.92263141434506,POINT (-73.92263141434506 40.6683724964266)
281045068,01/24/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,6,0,25-44,F,BLACK,984590,206429,40.733278,-73.998771,POINT (-73.998771 40.733278)
280281682,01/10/2024,49,U.S. CODE UNCLASSIFIED,995,FOR OTHER AUTHORITIES,FOA9000049,,B,47,0,45-64,M,BLACK,1023378,260720,40.882205,-73.858499,POINT (-73.858499 40.882205)
279905482,01/03/2024,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,B,47,0,18-24,M,WHITE HISPANIC,1026486,262591,40.887325,-73.847247,POINT (-73.847247 40.887325)
280601589,01/16/2024,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 160102A,F,B,52,0,18-24,F,WHITE HISPANIC,1017273,255924,40.869067,-73.8806,POINT (-73.8806 40.869067)
280070531,01/06/2024,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 140100E,M,B,40,2,25-44,M,WHITE HISPANIC,1007035,237474,40.81846,-73.91768,POINT (-73.91768 40.81846)
279978550,01/04/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,111,0,25-44,M,ASIAN / PACIFIC ISLANDER,1051080,212790,40.75048336074904,-73.75879785921201,POINT (-73.75879785921201 40.75048336074904)
280084385,01/06/2024,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,Q,108,0,25-44,M,WHITE HISPANIC,996424,210017,40.7431245994984,-73.9560680726795,POINT (-73.9560680726795 40.7431245994984)
282969504,02/29/2024,157,RAPE 1,104,RAPE,PL 1303503,F,Q,112,0,25-44,M,UNKNOWN,1025401,202586,40.7226409964758,-73.8515418216779,POINT (-73.8515418216779 40.7226409964758)
279792801,01/01/2024,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,61,0,45-64,F,WHITE,1002633,155499,40.593467,-73.933806,POINT (-73.933806 40.593467)
282244931,02/15/2024,268,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,PL 1451000,F,M,14,7,25-44,M,WHITE HISPANIC,986526,212304,40.749404,-73.991784,POINT (-73.991784 40.749404)
280885760,01/21/2024,748,"CONTEMPT,CRIMINAL",359,OFFENSES AGAINST PUBLIC ADMINI,PL 2155001,M,M,23,0,25-44,F,WHITE HISPANIC,998828,226859,40.789341,-73.947351,POINT (-73.947351 40.789341)
281480882,02/01/2024,748,"CONTEMPT,CRIMINAL",359,OFFENSES AGAINST PUBLIC ADMINI,PL 2155003,M,B,52,0,25-44,F,BLACK HISPANIC,1017273,255924,40.869067,-73.8806,POINT (-73.8806 40.869067)
280227563,01/09/2024,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1702000,M,M,19,0,18-24,M,WHITE HISPANIC,999558,224640,40.78324782546637,-73.94472340476307,POINT (-73.94472340476307 40.78324782546637)
280513960,01/15/2024,268,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,Q,105,0,45-64,F,BLACK,1043923,181810,40.665503,-73.7849,POINT (-73.7849 40.665503)
280614251,01/16/2024,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553004,F,K,71,0,45-64,F,BLACK,996788,178574,40.656813,-73.954809,POINT (-73.954809 40.656813)
280885758,01/21/2024,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,K,73,0,25-44,M,WHITE HISPANIC,1010947,184366,40.67268,-73.903755,POINT (-73.903755 40.67268)
279884329,01/02/2024,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1201001,F,B,41,0,<18,M,WHITE HISPANIC,1014179,239452,40.823868,-73.891861,POINT (-73.891861 40.823868)
281422813,01/31/2024,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,47,0,25-44,M,BLACK,1026486,262591,40.887325,-73.847247,POINT (-73.847247 40.887325)
281303579,01/29/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,14,0,45-64,M,WHITE,987220,212676,40.750423,-73.98928,POINT (-73.98928 40.750423)
281167046,01/26/2024,515,"CONTROLLED SUBSTANCE,SALE 3",117,DANGEROUS DRUGS,PL 2203901,F,B,43,0,25-44,M,BLACK,1021514,239266,40.823327,-73.865357,POINT (-73.865357 40.823327)
280718908,01/18/2024,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,52,1,45-64,M,BLACK,1019444,245654,40.84086852850009,-73.87280571970754,POINT (-73.87280571970754 40.84086852850009)
280989818,01/23/2024,479,"THEFT,RELATED OFFENSES,UNCLASS",343,OTHER OFFENSES RELATED TO THEF,PL 1650001,M,B,48,0,25-44,M,BLACK,1014900,251314,40.85642048561942,-73.8892022519173,POINT (-73.8892022519173 40.85642048561942)
283856698,03/16/2024,464,JOSTLING,230,JOSTLING,PL 1652501,M,M,14,0,25-44,M,WHITE HISPANIC,988190,215311,40.757656,-73.985776,POINT (-73.985776 40.757656)
281312505,01/29/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,Q,110,0,25-44,F,BLACK,1018896,207065,40.734955,-73.874983,POINT (-73.874983 40.734955)
279941439,01/04/2024,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,Q,114,0,18-24,M,WHITE HISPANIC,1007694,219656,40.769552,-73.915361,POINT (-73.915361 40.769552)
280510373,01/14/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,68,0,25-44,M,WHITE,978015,171958,40.638659,-74.022462,POINT (-74.022462 40.638659)
279961099,01/04/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,6,0,25-44,M,BLACK,985481,204094,40.726869,-73.995557,POINT (-73.995557 40.726869)
281148675,01/26/2024,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601502,F,M,9,1,25-44,M,BLACK,985733,203753,40.72593145361038,-73.99464955051585,POINT (-73.99464955051585 40.72593145361038)
279905530,01/03/2024,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 1402501,F,Q,109,0,25-44,M,ASIAN / PACIFIC ISLANDER,1031669,213979,40.753873,-73.828846,POINT (-73.828846 40.753873)
281256256,01/28/2024,764,BAIL JUMPING 1 & 2,126,MISCELLANEOUS PENAL LAW,PL 2155700,F,K,75,0,45-64,M,BLACK,1022302,183208,40.66945856418821,-73.86283007128145,POINT (-73.86283007128145 40.66945856418821)
281288063,01/29/2024,106,ASSAULT POLICE/PEACE OFFICER,106,FELONY ASSAULT,PL 1200503,F,Q,105,97,25-44,M,BLACK,1058140,209290,40.740822,-73.733354,POINT (-73.733354 40.740822)
281470070,02/01/2024,181,"IMPRISONMENT 2,UNLAWFUL",355,OFFENSES AGAINST THE PERSON,PL 1350500,M,K,62,0,25-44,M,WHITE,984489,159241,40.603758,-73.999138,POINT (-73.999138 40.603758)
280924964,01/22/2024,106,ASSAULT POLICE/PEACE OFFICER,106,FELONY ASSAULT,PL 1200800,F,M,25,0,25-44,M,WHITE HISPANIC,1001643,232461,40.804711,-73.937173,POINT (-73.937173 40.804711)
280042306,01/05/2024,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,110,1,25-44,M,WHITE HISPANIC,1014244,211379,40.74681219683057,-73.8917520418653,POINT (-73.8917520418653 40.74681219683057)
281173381,01/26/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,20,0,18-24,F,WHITE,989200,219866,40.770157,-73.982129,POINT (-73.982129 40.770157)
281122118,01/25/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,S,121,0,45-64,M,BLACK,943229,169324,40.6313367963127,-74.14778812717405,POINT (-74.14778812717405 40.6313367963127)
281409927,01/31/2024,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1554001,F,Q,114,0,25-44,M,BLACK,1007694,219656,40.769552,-73.915361,POINT (-73.915361 40.769552)
280775770,01/19/2024,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,B,40,0,25-44,M,BLACK,1005040,234533,40.810391,-73.924895,POINT (-73.924895 40.810391)
281711591,02/05/2024,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601502,F,M,14,0,25-44,M,BLACK,985802,213780,40.753455,-73.994398,POINT (-73.994398 40.753455)
280743204,01/18/2024,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1702000,M,M,23,0,18-24,M,WHITE HISPANIC,998421,225599,40.785881920671834,-73.94882704378445,POINT (-73.94882704378445 40.785881920671834)
281355956,01/30/2024,209,"BURGLARS TOOLS,UNCLASSIFIED",231,BURGLAR'S TOOLS,PL 1403500,M,K,79,0,45-64,M,BLACK,999853,187937,40.68250662630691,-73.9437432869102,POINT (-73.9437432869102 40.68250662630691)
279939210,01/04/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,109,0,45-64,M,BLACK,1032522,224116,40.78169102074065,-73.82569564918961,POINT (-73.82569564918961 40.78169102074065)
282106576,02/12/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,Q,112,0,25-44,M,ASIAN / PACIFIC ISLANDER,1030865,199755,40.714837,-73.831845,POINT (-73.831845 40.714837)
280974001,01/23/2024,792,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,PL 265031B,F,K,73,0,25-44,M,BLACK,1009652,183399,40.670029,-73.908427,POINT (-73.908427 40.670029)
279842910,01/02/2024,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,M,32,0,25-44,F,WHITE HISPANIC,1001091,240445,40.826625401064284,-73.93914815670928,POINT (-73.93914815670928 40.826625401064284)
280424864,01/12/2024,117,RECKLESS ENDANGERMENT 1,126,MISCELLANEOUS PENAL LAW,PL 1202500,F,M,30,0,25-44,M,BLACK HISPANIC,998173,241761,40.830242526104364,-73.94968907717427,POINT (-73.94968907717427 40.830242526104364)
281161796,01/26/2024,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,M,26,0,18-24,F,WHITE HISPANIC,997529,235329,40.812592,-73.952026,POINT (-73.952026 40.812592)
280120437,01/08/2024,724,"FORGERY-ILLEGAL POSSESSION,VEH",126,MISCELLANEOUS PENAL LAW,PL 1706501,F,Q,115,0,18-24,M,BLACK HISPANIC,1021026,213465,40.7525121302747,-73.86726451793145,POINT (-73.86726451793145 40.7525121302747)
280196711,01/09/2024,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,K,83,0,<18,M,WHITE HISPANIC,1007127,193705,40.698323,-73.917495,POINT (-73.917495 40.698323)
281488931,02/01/2024,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,46,0,25-44,M,BLACK,1011750,250274,40.853578,-73.900591,POINT (-73.900591 40.853578)
280429779,01/12/2024,507,"CONTROLLED SUBSTANCE, POSSESSI",117,DANGEROUS DRUGS,PL 2200603,F,K,83,0,25-44,M,WHITE HISPANIC,1006582,193631,40.698123,-73.919462,POINT (-73.919462 40.698123)
280260993,01/10/2024,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,78,0,45-64,M,BLACK HISPANIC,991360,187427,40.681119,-73.974365,POINT (-73.974365 40.681119)
280648771,01/17/2024,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,M,26,0,18-24,M,WHITE HISPANIC,996342,236149,40.814845,-73.956312,POINT (-73.956312 40.814845)
281291092,01/29/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,71,0,45-64,M,BLACK,1003311,182296,40.66701658458027,-73.93129140417625,POINT (-73.93129140417625 40.66701658458027)
280994702,01/24/2024,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,S,121,0,25-44,M,BLACK,940293,164799,40.618905,-74.158336,POINT (-74.158336 40.618905)
281650499,02/04/2024,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,Q,113,0,18-24,F,WHITE HISPANIC,1040280,182500,40.667421,-73.798027,POINT (-73.798027 40.667421)
280782741,01/19/2024,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,7,0,18-24,F,BLACK,989577,198999,40.712882,-73.980783,POINT (-73.980783 40.712882)
280686433,01/17/2024,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 1402501,F,B,52,0,25-44,M,WHITE HISPANIC,1017273,255924,40.869067,-73.8806,POINT (-73.8806 40.869067)
279936176,01/04/2024,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,76,0,25-44,F,BLACK,983449,186457,40.67845807805221,-74.00288783493667,POINT (-74.00288783493667 40.67845807805221)
280809094,01/19/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,67,0,25-44,F,BLACK,999899,175831,40.649278271774676,-73.94360553410144,POINT (-73.94360553410144 40.649278271774676)
280895110,01/22/2024,268,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,K,68,0,25-44,M,WHITE HISPANIC,977115,171195,40.636567,-74.025706,POINT (-74.025706 40.636567)
281942129,02/09/2024,510,"CONTROLLED SUBSTANCE, INTENT T",117,DANGEROUS DRUGS,PL 2200601,F,Q,103,0,25-44,F,WHITE,1046166,197652,40.708972,-73.776671,POINT (-73.776671 40.708972)
280951558,01/23/2024,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,114,0,25-44,F,WHITE,1007694,219656,40.769552,-73.915361,POINT (-73.915361 40.769552)
279805415,01/02/2024,501,"CONTROLLED SUBSTANCE,POSSESS.",117,DANGEROUS DRUGS,PL 2201803,F,K,75,0,25-44,F,BLACK,1023322,182764,40.668236,-73.859154,POINT (-73.859154 40.668236)
279950841,01/04/2024,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553004,F,S,120,0,18-24,M,BLACK,962808,174275,40.644996,-74.077263,POINT (-74.077263 40.644996)
280072670,01/06/2024,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,105,0,25-44,M,BLACK,1058209,202496,40.722174,-73.733181,POINT (-73.733181 40.722174)
280113907,01/07/2024,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,M,33,3,45-64,M,BLACK HISPANIC,1001577,248475,40.848666,-73.937371,POINT (-73.937371 40.848666)
279784140,01/01/2024,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,Q,103,17,<18,M,BLACK HISPANIC,1037664,194289,40.699795,-73.807364,POINT (-73.807364 40.699795)
280690157,01/17/2024,510,"CONTROLLED SUBSTANCE, INTENT T",117,DANGEROUS DRUGS,PL 2200601,F,M,33,0,18-24,M,BLACK HISPANIC,1000275,243616,40.835332,-73.942089,POINT (-73.942089 40.835332)
281103899,01/25/2024,849,"NY STATE LAWS,UNCLASSIFIED VIO",677,OTHER STATE LAWS,CPL5700600,9,Q,102,0,25-44,F,BLACK,1032501,198800,40.712206,-73.825952,POINT (-73.825952 40.712206)
281164512,01/26/2024,760,"BRIBERY,PUBLIC ADMINISTRATION",126,MISCELLANEOUS PENAL LAW,PL 2154002,F,Q,103,0,45-64,M,BLACK,1037301,194458,40.70025999791232,-73.80867321594809,POINT (-73.80867321594809 40.70025999791232)
280584966,01/16/2024,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,M,25,0,25-44,F,BLACK HISPANIC,1001167,229824,40.797475,-73.938898,POINT (-73.938898 40.797475)
279944783,01/04/2024,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,26,0,25-44,M,WHITE HISPANIC,993994,232281,40.804229,-73.964802,POINT (-73.964802 40.804229)
280366514,01/11/2024,268,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,K,83,0,18-24,F,BLACK,1001868,194546,40.700643020240506,-73.9364609100088,POINT (-73.9364609100088 40.700643020240506)
280298789,01/10/2024,548,"GAMBLING, DEVICE, POSSESSION",350,GAMBLING,PL 2253002,M,Q,103,0,45-64,M,WHITE HISPANIC,1042713,197051,40.707345,-73.78913,POINT (-73.78913 40.707345)
281011295,01/24/2024,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 121110A,M,K,69,0,25-44,M,BLACK,1010768,168369,40.628773,-73.904464,POINT (-73.904464 40.628773)
279947725,01/04/2024,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,B,52,0,25-44,M,BLACK,1017273,255924,40.869067,-73.8806,POINT (-73.8806 40.869067)
280145979,01/08/2024,625,DISORDERLY CONDUCT,572,DISORDERLY CONDUCT,PL 2402005,V,M,5,0,25-44,F,WHITE,983125,198608,40.711809718636395,-74.00405797735951,POINT (-74.00405797735951 40.711809718636395)
280924943,01/22/2024,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,K,67,0,25-44,M,BLACK,997897,175676,40.648859,-73.95082,POINT (-73.95082 40.648859)
281572237,02/02/2024,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,Q,110,0,45-64,M,WHITE HISPANIC,1019164,210169,40.7434812638841,-73.8740035373971,POINT (-73.8740035373971 40.7434812638841)
280739934,01/18/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,B,46,0,25-44,F,BLACK,1014295,253237,40.86170061882349,-73.8913806653553,POINT (-73.8913806653553 40.86170061882349)
280474436,01/13/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,34,0,25-44,M,WHITE HISPANIC,1005596,254339,40.864752,-73.922825,POINT (-73.922825 40.864752)
280710415,01/18/2024,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,Q,112,0,45-64,M,WHITE HISPANIC,1025401,202586,40.7226409964758,-73.8515418216779,POINT (-73.8515418216779 40.7226409964758)
280429914,01/12/2024,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,K,70,0,25-44,M,BLACK,994687,174565,40.645813,-73.962388,POINT (-73.962388 40.645813)
281814735,02/07/2024,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,Q,106,0,25-44,M,ASIAN / PACIFIC ISLANDER,1038091,186321,40.677921,-73.805888,POINT (-73.805888 40.677921)
280041510,01/05/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,121,0,18-24,M,BLACK,939697,167579,40.62653008691477,-74.16050146960687,POINT (-74.16050146960687 40.62653008691477)
280189348,01/09/2024,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,B,48,0,45-64,F,BLACK,1013668,250481,40.854139,-73.893659,POINT (-73.893659 40.854139)
280692305,01/18/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,75,0,25-44,M,BLACK,1014367,179102,40.65821906163804,-73.8914524839163,POINT (-73.8914524839163 40.65821906163804)
281021144,01/24/2024,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2403001,M,M,18,0,25-44,F,BLACK,988210,218129,40.76539,-73.985702,POINT (-73.985702 40.76539)
280186570,01/09/2024,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,Q,106,0,25-44,M,ASIAN / PACIFIC ISLANDER,1028604,187929,40.682389,-73.840079,POINT (-73.840079 40.682389)
280855068,01/21/2024,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,K,72,0,25-44,M,ASIAN / PACIFIC ISLANDER,984918,174994,40.646995,-73.997592,POINT (-73.997592 40.646995)
280051374,01/06/2024,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,K,73,0,65+,M,BLACK,1009594,186416,40.678311,-73.908627,POINT (-73.908627 40.678311)
280577102,01/16/2024,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,B,49,0,25-44,M,BLACK,1019506,245763,40.84117,-73.872579,POINT (-73.872579 40.84117)
280616918,01/16/2024,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,41,1,18-24,M,BLACK,1014509,238113,40.820188951147415,-73.8906752472269,POINT (-73.8906752472269 40.820188951147415)
281352865,01/30/2024,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,6,0,45-64,M,BLACK HISPANIC,982745,206647,40.733876,-74.005428,POINT (-74.005428 40.733876)
280481865,01/14/2024,209,"BURGLARS TOOLS,UNCLASSIFIED",231,BURGLAR'S TOOLS,PL 1403500,M,Q,106,0,25-44,M,WHITE HISPANIC,1028604,187929,40.682389,-73.840079,POINT (-73.840079 40.682389)
281444545,01/31/2024,759,"PUBLIC ADMINISTATION,UNCLASS M",359,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,B,45,0,25-44,M,BLACK,1032005,250029,40.852817598072036,-73.82737807950845,POINT (-73.82737807950845 40.852817598072036)
280286284,01/10/2024,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1700500,M,K,73,0,45-64,M,BLACK,1006607,181848,40.66577921515642,-73.91941190703437,POINT (-73.91941190703437 40.66577921515642)
281664991,02/04/2024,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,PL 2201601,F,K,73,0,45-64,M,BLACK,1009904,180751,40.662761,-73.907529,POINT (-73.907529 40.662761)
280552190,01/15/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,14,0,25-44,M,WHITE HISPANIC,987220,212676,40.750423,-73.98928,POINT (-73.98928 40.750423)
280385488,01/12/2024,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,122,0,25-44,M,WHITE HISPANIC,952998,148899,40.575315,-74.112495,POINT (-74.112495 40.575315)
279981892,01/04/2024,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,M,30,0,25-44,M,BLACK HISPANIC,999985,241058,40.82830995035562,-73.94314304461952,POINT (-73.94314304461952 40.82830995035562)
279873017,01/03/2024,268,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,K,79,0,25-44,M,BLACK,999507,190206,40.688736,-73.944984,POINT (-73.944984 40.688736)
281273102,01/29/2024,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,100,0,25-44,M,WHITE HISPANIC,1041111,155736,40.593955,-73.795256,POINT (-73.795256 40.593955)
279964456,01/04/2024,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,40,0,25-44,M,BLACK,1007290,236782,40.81655751105063,-73.91676180365536,POINT (-73.91676180365536 40.81655751105063)
280614236,01/16/2024,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,B,42,0,25-44,F,WHITE HISPANIC,1011585,242653,40.83266,-73.901219,POINT (-73.901219 40.83266)
281132759,01/25/2024,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,B,42,0,25-44,M,BLACK,1012046,241053,40.828268,-73.899559,POINT (-73.899559 40.828268)
